season,week,match_id,team_id,player_id,player_name,player_pos,player_team,set_pos,points
2014,11,29066495,1073370,3356,A. Smith,QB,KC,BN,4.22
2014,11,29066495,1073370,3986,S. Gostkowski,K,NE,K,6
2014,11,29066495,1073370,4735,A. Bradshaw,RB,IND,RB,1.1
2014,11,29066495,1073370,4893,A. Peterson,RB,WAS,BN,0
2014,11,29066495,1073370,6126,J. Cook,TE,LAR,BN,1.9
2014,11,29066495,1073370,64,A. Gates,TE,LAC,TE,3.2
2014,11,29066495,1073370,6641,B. Tate,RB,CLE,BN,-0.9
2014,11,29066495,1073370,8432,M. Sanu,WR,CIN,FLEX,2.3
2014,11,29066495,1073370,8630,A. Morris,RB,WAS,RB,13.2
2014,11,29066496,1073420,2331,Bills,D/ST,BUF,D/ST,9
2014,11,29066496,1073420,5371,M. Ryan,QB,ATL,QB,15.12
2014,11,29066496,1073420,5381,P. Garcon,WR,WAS,FLEX,0.6
2014,11,29066496,1073420,6834,J. Bell,RB,DET,RB,11.5
2014,11,29066496,1073420,7372,J. Jones,WR,ATL,WR,5.9
2014,11,29066496,1073420,7450,S. Vereen,RB,NE,RB,7.7
2014,11,29066496,1073420,7477,J. Cameron,TE,FA,BN,0
2014,11,29066496,1073420,7488,C. Clay,TE,MIA,BN,3.1
2014,11,29066496,1073420,7869,D. Baldwin,WR,SEA,BN,10.5
2014,11,29066496,1073420,8027,D. Bailey,K,MIN,BN,0
2014,11,29066496,1073420,8441,T. Richardson,RB,IND,BN,2.1
2014,11,29066496,1073420,8485,D. Allen,TE,NE,TE,0
2014,11,29066496,1073420,8512,L. Miller,RB,MIA,BN,9.8
2014,11,29066496,1073420,8524,B. Walsh,K,MIN,K,9
2014,11,29066496,1073420,9380,K. Allen,WR,LAC,WR,6.3
2014,11,29066496,1073420,9392,J. Hunter,WR,TEN,BN,4.8
2014,11,29066496,1107405,10275,A. Seferian-Jenkins,TE,TB,BN,0.7
2014,11,29066496,1107405,10280,T. Mason,RB,LAR,RB,11.4
2014,11,29066496,1107405,2340,Texans,D/ST,HOU,D/ST,10
2014,11,29066496,1107405,429,S. Jackson,RB,ATL,RB,4.7
2014,11,29066496,1107405,4404,D. Williams,RB,CAR,BN,3.8
2014,11,29066496,1107405,4671,C. Johnson,WR,DET,WR,5.9
2014,11,29066496,1107405,5700,S. Hauschka,K,SEA,K,8
2014,11,29066496,1107405,6578,C. Spiller,RB,FA,IR,0
2014,11,29066496,1107405,6611,R. Gronkowski,TE,NE,TE,13.1
2014,11,29066496,1107405,7348,A. Hawkins,WR,CLE,FLEX,15.7
2014,11,29066496,1107405,7447,T. Smith,WR,CAR,BN,0
2014,11,29066496,1107405,8542,R. Randle,WR,NYG,BN,11.2
2014,11,29066496,1107405,8598,R. Wilson,QB,SEA,QB,22.22
2014,11,29066496,1107405,8628,R. Griffin,QB,WAS,BN,12.38
2014,11,29066496,1107405,9311,D. Hopkins,WR,HOU,WR,8
2014,11,29066496,1107405,9341,G. Bernard,RB,CIN,BN,0
2014,11,29066497,1073363,10242,B. Cooks,WR,NO,WR,5.5
2014,11,29066497,1073363,10295,D. Adams,WR,GB,BN,7.3
2014,11,29066497,1073363,2344,Dolphins,D/ST,MIA,D/ST,8
2014,11,29066497,1073363,325,D. Brees,QB,NO,QB,14.5
2014,11,29066497,1073363,3415,N. Novak,K,LAC,K,9
2014,11,29066497,1073363,387,T. Romo,QB,FA,BN,0
2014,11,29066497,1073363,4040,O. Daniels,TE,FA,BN,0
2014,11,29066497,1073363,4789,M. Lynch,RB,SEA,RB,12.5
2014,11,29066497,1073363,5408,J. Forsett,RB,FA,BN,0
2014,11,29066497,1073363,5443,J. Charles,RB,KC,RB,27.8
2014,11,29066497,1073363,6568,R. Mathews,RB,LAC,BN,7.5
2014,11,29066497,1073363,6636,E. Sanders,WR,DEN,WR,16.2
2014,11,29066497,1073363,6642,G. Tate,WR,DET,FLEX,4.9
2014,11,29066497,1073363,9196,L. Donnell,TE,NYG,TE,11.4
2014,11,29066497,1073363,9376,Z. Ertz,TE,PHI,BN,5.5
2014,11,29066497,1115989,10263,J. Brown,WR,ARI,WR,6.9
2014,11,29066497,1115989,10286,J. Hill,RB,CIN,RB,16.5
2014,11,29066497,1115989,1732,L. Fitzgerald,WR,ARI,FLEX,3.3
2014,11,29066497,1115989,1956,P. Dawson,K,SF,K,11
2014,11,29066497,1115989,2161,J. Witten,TE,FA,BN,0
2014,11,29066497,1115989,2848,F. Gore,RB,SF,BN,9.4
2014,11,29066497,1115989,3769,H. Miller,TE,PIT,TE,7.1
2014,11,29066497,1115989,3864,F. Jackson,RB,FA,BN,0
2014,11,29066497,1115989,4007,M. Lewis,TE,GB,IR,0
2014,11,29066497,1115989,49,49ers,D/ST,SF,D/ST,16
2014,11,29066497,1115989,5338,M. Forte,RB,CHI,RB,17.5
2014,11,29066497,1115989,6269,J. Edelman,WR,NE,WR,8.1
2014,11,29066497,1115989,6559,D. Bryant,WR,FA,BN,0
2014,11,29066497,1115989,7424,C. Kaepernick,QB,SF,QB,14.12
2014,11,29066497,1115989,7582,C. Shorts,WR,FA,BN,0
2014,11,29066497,1115989,8213,M. Asiata,RB,MIN,BN,1.4
2014,11,29066500,1073395,10289,T. West,RB,CLE,RB,1.2
2014,11,29066500,1073395,10305,A. Robinson,WR,CHI,IR,0
2014,11,29066500,1073395,10310,J. McKinnon,RB,MIN,BN,5.8
2014,11,29066500,1073395,10318,J. Matthews,WR,PHI,BN,16.7
2014,11,29066500,1073395,10415,M. Bryant,WR,PIT,FLEX,1.1
2014,11,29066500,1073395,10812,B. Oliver,RB,LAC,BN,3.9
2014,11,29066500,1073395,1522,S. Smith,WR,FA,BN,0
2014,11,29066500,1073395,2338,Lions,D/ST,DET,D/ST,5
2014,11,29066500,1073395,2345,Vikings,D/ST,MIN,BN,4
2014,11,29066500,1073395,3452,A. Rodgers,QB,GB,QB,28.84
2014,11,29066500,1073395,4286,B. Marshall,WR,CHI,WR,21
2014,11,29066500,1073395,4828,G. Olsen,TE,CAR,TE,6.1
2014,11,29066500,1073395,5750,D. Carpenter,K,BUF,K,10
2014,11,29066500,1073395,6881,V. Cruz,WR,FA,IR,0
2014,11,29066500,1073395,7401,R. Cobb,WR,GB,WR,12.9
2014,11,29066500,1073395,8490,C. Fleener,TE,IND,BN,14.4
2014,11,29066500,1073395,9396,A. Ellington,RB,ARI,RB,6.6
2014,11,29066500,1089754,10257,E. Ebron,TE,DET,BN,2.2
2014,11,29066500,1089754,10335,C. Hyde,RB,SF,BN,3
2014,11,29066500,1089754,10839,A. Hurns,WR,DAL,BN,0
2014,11,29066500,1089754,2337,Broncos,D/ST,DEN,D/ST,3
2014,11,29066500,1089754,309,T. Brady,QB,NE,QB,14.08
2014,11,29066500,1089754,4715,M. Crosby,K,GB,K,11
2014,11,29066500,1089754,5324,D. Jackson,WR,WAS,FLEX,3.7
2014,11,29066500,1089754,5828,D. Woodhead,RB,FA,IR,0
2014,11,29066500,1089754,6056,J. Maclin,WR,PHI,WR,15.3
2014,11,29066500,1089754,6090,L. McCoy,RB,PHI,RB,10.6
2014,11,29066500,1089754,6619,B. LaFell,WR,NE,WR,6.2
2014,11,29066500,1089754,6838,L. Blount,RB,DET,BN,0
2014,11,29066500,1089754,7378,C. Newton,QB,CAR,BN,18.68
2014,11,29066500,1089754,7595,J. Thomas,TE,DEN,TE,0.3
2014,11,29066500,1089754,8622,K. Wright,WR,TEN,BN,7
2014,11,29066500,1089754,9378,L. Bell,RB,PIT,RB,28.2
2014,11,29088411,1073361,10272,B. Sankey,RB,TEN,BN,10.5
2014,11,29088411,1073361,2353,Chargers,D/ST,LAC,D/ST,11
2014,11,29088411,1073361,5358,D. McFadden,RB,OAK,BN,2.1
2014,11,29088411,1073361,566,A. Johnson,WR,HOU,WR,6.8
2014,11,29088411,1073361,6287,R. Jennings,RB,NYG,RB,6.7
2014,11,29088411,1073361,6581,D. Thomas,WR,DEN,WR,10.3
2014,11,29088411,1073361,6688,A. Dixon,RB,BUF,BN,4.8
2014,11,29088411,1073361,7444,K. Rudolph,TE,MIN,BN,0
2014,11,29088411,1073361,8382,A. Luck,QB,IND,QB,19.62
2014,11,29088411,1073361,8429,M. Jones,WR,DET,IR,0
2014,11,29088411,1073361,8605,B. Quick,WR,WAS,IR,0
2014,11,29088411,1073361,9235,J. Gordon,WR,NE,BN,0
2014,11,29088411,1073361,9347,T. Williams,WR,DAL,BN,0
2014,11,29088411,1073361,9360,T. Kelce,TE,KC,TE,1.7
2014,11,29088411,1073361,9379,M. Wheaton,WR,PIT,FLEX,0.6
2014,11,29088411,1073361,9481,C. Sturgis,K,MIA,K,8
2014,11,29088411,1073361,9700,C. Anderson,RB,DEN,RB,11.5
2014,11,29088411,1087309,10252,M. Evans,WR,TB,FLEX,32.9
2014,11,29088411,1087309,2240,R. Wayne,WR,IND,BN,9.1
2014,11,29088411,1087309,2328,Cardinals,D/ST,ARI,D/ST,13
2014,11,29088411,1087309,2335,Browns,D/ST,CLE,BN,2
2014,11,29088411,1087309,270,A. Boldin,WR,SF,WR,5.3
2014,11,29088411,1087309,394,B. Roethlisberger,QB,PIT,QB,10.48
2014,11,29088411,1087309,4072,M. Colston,WR,NO,BN,5.6
2014,11,29088411,1087309,4120,R. Bush,RB,FA,BN,0
2014,11,29088411,1087309,5349,J. Nelson,WR,GB,WR,16.9
2014,11,29088411,1087309,6610,J. Graham,TE,NO,TE,2.9
2014,11,29088411,1087309,7371,M. Ingram,RB,NO,RB,9.7
2014,11,29088411,1087309,7443,S. Ridley,RB,PIT,IR,0
2014,11,29088411,1087309,8385,M. Floyd,WR,ARI,BN,17.4
2014,11,29088411,1087309,8562,N. Foles,QB,PHI,BN,0
2014,11,29088411,1087309,8663,J. Tucker,K,BAL,BN,0
2014,11,29088411,1087309,9352,E. Lacy,RB,GB,RB,23.4
2014,11,29088411,1087309,9754,B. McManus,K,DEN,K,1
2014,11,29088412,1073671,10256,S. Watkins,WR,BUF,WR,3.5
2014,11,29088412,1073671,2074,A. Vinatieri,K,IND,K,10
2014,11,29088412,1073671,2329,Falcons,D/ST,ATL,D/ST,7
2014,11,29088412,1073671,6038,M. Stafford,QB,DET,QB,5.32
2014,11,29088412,1073671,6303,A. Foster,RB,FA,BN,0
2014,11,29088412,1073671,6432,A. Smith,RB,ATL,RB,0.3
2014,11,29088412,1073671,6603,E. Decker,WR,FA,BN,0
2014,11,29088412,1073671,6759,D. Pitta,TE,FA,IR,0
2014,11,29088412,1073671,6957,C. Ivory,RB,BUF,BN,0
2014,11,29088412,1073671,7369,A. Green,WR,CIN,FLEX,18.7
2014,11,29088412,1073671,8456,R. Hillman,RB,FA,BN,0
2014,11,29088412,1073671,8493,T. Hilton,WR,IND,WR,2.4
2014,11,29088412,1073671,8514,R. Tannehill,QB,MIA,BN,16.8
2014,11,29088412,1073671,8559,B. Brown,RB,BUF,RB,7.1
2014,11,29088412,1073671,9470,D. Robinson,RB,FA,BN,0
2014,11,29088412,1073671,9505,M. Rivera,TE,OAK,TE,4
2014,11,29088412,1075098,10243,O. Beckham,WR,NYG,WR,9.3
2014,11,29088412,1075098,10346,A. Blue,RB,HOU,RB,15.6
2014,11,29088412,1075098,10813,C. Parkey,K,PHI,K,8
2014,11,29088412,1075098,1178,P. Manning,QB,DEN,QB,15.46
2014,11,29088412,1075098,2330,Ravens,D/ST,BAL,BN,0
2014,11,29088412,1075098,2359,Redskins,D/ST,WAS,D/ST,4
2014,11,29088412,1075098,3501,D. Sproles,RB,PHI,BN,4.4
2014,11,29088412,1075098,3823,R. White,WR,ATL,WR,13.5
2014,11,29088412,1075098,5346,M. Bennett,TE,CHI,TE,2.9
2014,11,29088412,1075098,6047,M. Crabtree,WR,SF,BN,14.5
2014,11,29088412,1075098,6059,P. Harvin,WR,FA,BN,0
2014,11,29088412,1075098,6121,M. Wallace,WR,MIA,FLEX,3.8
2014,11,29088412,1075098,7435,D. Murray,RB,FA,BN,0
2014,11,29088412,1075098,9317,C. Patterson,WR,MIN,BN,2.7
2014,11,29088412,1075098,9348,M. Ball,RB,DEN,RB,0
2014,12,29088473,1073395,10289,T. West,RB,CLE,RB,7.1
2014,12,29088473,1073395,10305,A. Robinson,WR,CHI,IR,0
2014,12,29088473,1073395,10310,J. McKinnon,RB,MIN,BN,6.3
2014,12,29088473,1073395,10318,J. Matthews,WR,PHI,FLEX,7.7
2014,12,29088473,1073395,10415,M. Bryant,WR,OAK,BN,0
2014,12,29088473,1073395,1522,S. Smith,WR,BAL,BN,14.9
2014,12,29088473,1073395,2338,Lions,D/ST,DET,BN,1
2014,12,29088473,1073395,2353,Chargers,D/ST,LAC,D/ST,13
2014,12,29088473,1073395,3452,A. Rodgers,QB,GB,QB,19.76
2014,12,29088473,1073395,4286,B. Marshall,WR,CHI,WR,3.2
2014,12,29088473,1073395,4828,G. Olsen,TE,CAR,BN,0
2014,12,29088473,1073395,6881,V. Cruz,WR,FA,IR,0
2014,12,29088473,1073395,7401,R. Cobb,WR,GB,WR,5.8
2014,12,29088473,1073395,8490,C. Fleener,TE,IND,TE,2.8
2014,12,29088473,1073395,9396,A. Ellington,RB,ARI,RB,6.3
2014,12,29088473,1073395,9481,C. Sturgis,K,MIA,K,4
2014,12,29088473,1073395,9504,L. Murray,RB,OAK,BN,23.2
2014,12,29088473,1075098,10243,O. Beckham,WR,NYG,WR,26.4
2014,12,29088473,1075098,10346,A. Blue,RB,HOU,RB,6.6
2014,12,29088473,1075098,10813,C. Parkey,K,PHI,K,21
2014,12,29088473,1075098,1178,P. Manning,QB,DEN,QB,28.08
2014,12,29088473,1075098,2330,Ravens,D/ST,BAL,BN,12
2014,12,29088473,1075098,2346,Patriots,D/ST,NE,D/ST,8
2014,12,29088473,1075098,3501,D. Sproles,RB,PHI,BN,9.9
2014,12,29088473,1075098,3823,R. White,WR,ATL,FLEX,9.6
2014,12,29088473,1075098,5346,M. Bennett,TE,CHI,TE,3.7
2014,12,29088473,1075098,6047,M. Crabtree,WR,SF,BN,5.8
2014,12,29088473,1075098,6059,P. Harvin,WR,NYJ,WR,0.2
2014,12,29088473,1075098,6121,M. Wallace,WR,MIA,BN,9.5
2014,12,29088473,1075098,7435,D. Murray,RB,DAL,RB,14.3
2014,12,29088473,1075098,9317,C. Patterson,WR,MIN,BN,1.8
2014,12,29088473,1075098,9348,M. Ball,RB,FA,BN,0
2014,12,29088474,1073361,10272,B. Sankey,RB,TEN,BN,3.1
2014,12,29088474,1073361,2343,Chiefs,D/ST,KC,D/ST,3
2014,12,29088474,1073361,2356,Rams,D/ST,LAR,BN,15
2014,12,29088474,1073361,566,A. Johnson,WR,HOU,WR,3.6
2014,12,29088474,1073361,6287,R. Jennings,RB,NYG,RB,12
2014,12,29088474,1073361,6581,D. Thomas,WR,DEN,WR,26.7
2014,12,29088474,1073361,6688,A. Dixon,RB,BUF,BN,12.2
2014,12,29088474,1073361,7444,K. Rudolph,TE,MIN,BN,5
2014,12,29088474,1073361,8382,A. Luck,QB,IND,QB,15.02
2014,12,29088474,1073361,8429,M. Jones,WR,DET,IR,0
2014,12,29088474,1073361,8478,R. Bullock,K,HOU,K,7
2014,12,29088474,1073361,8605,B. Quick,WR,WAS,IR,0
2014,12,29088474,1073361,9235,J. Gordon,WR,CLE,FLEX,12
2014,12,29088474,1073361,9347,T. Williams,WR,DAL,BN,1.8
2014,12,29088474,1073361,9360,T. Kelce,TE,KC,TE,6.7
2014,12,29088474,1073361,9492,K. Stills,WR,NO,BN,9.6
2014,12,29088474,1073361,9700,C. Anderson,RB,DEN,RB,25.5
2014,12,29088474,1089754,10257,E. Ebron,TE,DET,BN,2.3
2014,12,29088474,1089754,10335,C. Hyde,RB,SF,RB,5.6
2014,12,29088474,1089754,2337,Broncos,D/ST,DEN,D/ST,2
2014,12,29088474,1089754,309,T. Brady,QB,NE,QB,19.96
2014,12,29088474,1089754,4715,M. Crosby,K,GB,K,7
2014,12,29088474,1089754,5324,D. Jackson,WR,WAS,FLEX,3.9
2014,12,29088474,1089754,5828,D. Woodhead,RB,FA,IR,0
2014,12,29088474,1089754,6056,J. Maclin,WR,PHI,WR,5.9
2014,12,29088474,1089754,6090,L. McCoy,RB,PHI,RB,19.1
2014,12,29088474,1089754,6619,B. LaFell,WR,NE,WR,9.8
2014,12,29088474,1089754,6838,L. Blount,RB,NE,BN,19.8
2014,12,29088474,1089754,7378,C. Newton,QB,CAR,BN,0
2014,12,29088474,1089754,7595,J. Thomas,TE,FA,BN,0
2014,12,29088474,1089754,8622,K. Wright,WR,TEN,BN,2.8
2014,12,29088474,1089754,9376,Z. Ertz,TE,PHI,TE,3
2014,12,29088474,1089754,9378,L. Bell,RB,PIT,BN,0
2014,12,29088475,1073370,10254,K. Benjamin,WR,BUF,BN,0
2014,12,29088475,1073370,10490,I. Crowell,RB,CLE,RB,20.8
2014,12,29088475,1073370,2332,Panthers,D/ST,CAR,BN,0
2014,12,29088475,1073370,2351,Eagles,D/ST,PHI,D/ST,17
2014,12,29088475,1073370,3058,V. Jackson,WR,TB,WR,9.7
2014,12,29088475,1073370,326,P. Rivers,QB,LAC,QB,13.54
2014,12,29088475,1073370,3356,A. Smith,QB,KC,BN,17.86
2014,12,29088475,1073370,3986,S. Gostkowski,K,NE,K,11
2014,12,29088475,1073370,4735,A. Bradshaw,RB,FA,IR,0
2014,12,29088475,1073370,4893,A. Peterson,RB,WAS,BN,0
2014,12,29088475,1073370,6067,K. Britt,WR,LAR,WR,3.7
2014,12,29088475,1073370,64,A. Gates,TE,LAC,TE,1.4
2014,12,29088475,1073370,6641,B. Tate,RB,FA,BN,0
2014,12,29088475,1073370,8432,M. Sanu,WR,CIN,FLEX,10.9
2014,12,29088475,1073370,8630,A. Morris,RB,WAS,RB,19
2014,12,29088475,1073420,2331,Bills,D/ST,BUF,D/ST,22
2014,12,29088475,1073420,5371,M. Ryan,QB,ATL,QB,15.52
2014,12,29088475,1073420,5381,P. Garcon,WR,WAS,BN,3.4
2014,12,29088475,1073420,556,T. Jones,RB,FA,BN,0
2014,12,29088475,1073420,6834,J. Bell,RB,DET,RB,4.6
2014,12,29088475,1073420,7372,J. Jones,WR,ATL,WR,12.8
2014,12,29088475,1073420,7450,S. Vereen,RB,NE,BN,6
2014,12,29088475,1073420,7477,J. Cameron,TE,FA,BN,0
2014,12,29088475,1073420,7556,N. Paul,TE,WAS,TE,1.1
2014,12,29088475,1073420,7869,D. Baldwin,WR,SEA,FLEX,0.6
2014,12,29088475,1073420,8027,D. Bailey,K,DAL,K,7
2014,12,29088475,1073420,8441,T. Richardson,RB,IND,BN,10.2
2014,12,29088475,1073420,8485,D. Allen,TE,NE,BN,0
2014,12,29088475,1073420,8512,L. Miller,RB,MIA,RB,6.7
2014,12,29088475,1073420,9380,K. Allen,WR,LAC,WR,12.4
2014,12,29088476,1073358,10276,C. Sims,RB,TB,RB,3.3
2014,12,29088476,1073358,10519,C. Catanzaro,K,ARI,K,3
2014,12,29088476,1073358,2064,W. Welker,WR,DEN,WR,7.8
2014,12,29088476,1073358,2336,Cowboys,D/ST,DAL,D/ST,4
2014,12,29088476,1073358,2354,Seahawks,D/ST,SEA,BN,12
2014,12,29088476,1073358,2487,M. Floyd,WR,LAC,FLEX,3
2014,12,29088476,1073358,4060,V. Davis,TE,SF,TE,2.1
2014,12,29088476,1073358,4077,J. Cutler,QB,CHI,QB,7.2
2014,12,29088476,1073358,4353,D. Walker,TE,TEN,BN,15.5
2014,12,29088476,1073358,5376,J. Stewart,RB,NYG,BN,0
2014,12,29088476,1073358,6660,A. Brown,WR,PIT,BN,0
2014,12,29088476,1073358,8422,A. Jeffery,WR,CHI,WR,8.2
2014,12,29088476,1073358,8661,B. Rainey,RB,TB,BN,2.1
2014,12,29088476,1073358,9359,K. Davis,RB,KC,RB,0.2
2014,12,29088476,1073358,9386,C. Michael,RB,FA,BN,0
2014,12,29088476,1115989,10263,J. Brown,WR,ARI,BN,6.1
2014,12,29088476,1115989,10286,J. Hill,RB,CIN,RB,15.6
2014,12,29088476,1115989,1732,L. Fitzgerald,WR,ARI,BN,0
2014,12,29088476,1115989,1956,P. Dawson,K,SF,K,6
2014,12,29088476,1115989,2161,J. Witten,TE,DAL,TE,9
2014,12,29088476,1115989,2848,F. Gore,RB,SF,BN,1.6
2014,12,29088476,1115989,3769,H. Miller,TE,FA,BN,0
2014,12,29088476,1115989,3864,F. Jackson,RB,BUF,BN,10.5
2014,12,29088476,1115989,4007,M. Lewis,TE,JAC,IR,-0.5
2014,12,29088476,1115989,49,49ers,D/ST,SF,D/ST,11
2014,12,29088476,1115989,5338,M. Forte,RB,CHI,RB,23.2
2014,12,29088476,1115989,6269,J. Edelman,WR,NE,WR,8.9
2014,12,29088476,1115989,6559,D. Bryant,WR,DAL,FLEX,20.6
2014,12,29088476,1115989,7424,C. Kaepernick,QB,SF,QB,13.64
2014,12,29088476,1115989,7582,C. Shorts,WR,JAC,WR,0.6
2014,12,29088476,1115989,8213,M. Asiata,RB,FA,BN,0
2014,12,29088477,1073671,10256,S. Watkins,WR,BUF,WR,3.5
2014,12,29088477,1073671,2074,A. Vinatieri,K,IND,K,12
2014,12,29088477,1073671,2339,Packers,D/ST,GB,D/ST,4
2014,12,29088477,1073671,6038,M. Stafford,QB,DET,QB,10.36
2014,12,29088477,1073671,6303,A. Foster,RB,FA,BN,0
2014,12,29088477,1073671,6432,A. Smith,RB,FA,BN,0
2014,12,29088477,1073671,6603,E. Decker,WR,NYJ,BN,6.3
2014,12,29088477,1073671,6759,D. Pitta,TE,FA,IR,0
2014,12,29088477,1073671,6957,C. Ivory,RB,NYJ,RB,3.8
2014,12,29088477,1073671,7369,A. Green,WR,CIN,FLEX,12.1
2014,12,29088477,1073671,8456,R. Hillman,RB,FA,BN,0
2014,12,29088477,1073671,8493,T. Hilton,WR,IND,WR,19.7
2014,12,29088477,1073671,8514,R. Tannehill,QB,MIA,BN,26.62
2014,12,29088477,1073671,8559,B. Brown,RB,BUF,BN,2
2014,12,29088477,1073671,9470,D. Robinson,RB,JAC,RB,5.2
2014,12,29088477,1073671,9505,M. Rivera,TE,OAK,TE,0.8
2014,12,29088477,1087309,10252,M. Evans,WR,TB,FLEX,10.7
2014,12,29088477,1087309,1187,J. McCown,QB,TB,QB,12.84
2014,12,29088477,1087309,2240,R. Wayne,WR,IND,WR,1
2014,12,29088477,1087309,2328,Cardinals,D/ST,ARI,D/ST,8
2014,12,29088477,1087309,270,A. Boldin,WR,SF,BN,19.7
2014,12,29088477,1087309,394,B. Roethlisberger,QB,PIT,BN,0
2014,12,29088477,1087309,4072,M. Colston,WR,NO,BN,14.2
2014,12,29088477,1087309,4120,R. Bush,RB,FA,BN,0
2014,12,29088477,1087309,5349,J. Nelson,WR,GB,WR,6.8
2014,12,29088477,1087309,6610,J. Graham,TE,NO,TE,16.7
2014,12,29088477,1087309,7371,M. Ingram,RB,NO,RB,4.2
2014,12,29088477,1087309,7443,S. Ridley,RB,PIT,IR,0
2014,12,29088477,1087309,8385,M. Floyd,WR,ARI,BN,0
2014,12,29088477,1087309,8562,N. Foles,QB,PHI,BN,0
2014,12,29088477,1087309,8663,J. Tucker,K,BAL,K,12
2014,12,29088477,1087309,9352,E. Lacy,RB,GB,RB,25.8
2014,12,29088478,1073363,10242,B. Cooks,WR,LAR,IR,0
2014,12,29088478,1073363,10295,D. Adams,WR,GB,BN,1
2014,12,29088478,1073363,10307,J. Landry,WR,MIA,WR,17
2014,12,29088478,1073363,2341,Colts,D/ST,IND,D/ST,15
2014,12,29088478,1073363,2344,Dolphins,D/ST,MIA,BN,2
2014,12,29088478,1073363,2376,M. Bryant,K,ATL,K,8
2014,12,29088478,1073363,325,D. Brees,QB,NO,QB,28.3
2014,12,29088478,1073363,387,T. Romo,QB,DAL,BN,24.8
2014,12,29088478,1073363,4040,O. Daniels,TE,BAL,BN,0.7
2014,12,29088478,1073363,4789,M. Lynch,RB,SEA,RB,8.2
2014,12,29088478,1073363,5408,J. Forsett,RB,BAL,BN,31
2014,12,29088478,1073363,5443,J. Charles,RB,KC,RB,18.2
2014,12,29088478,1073363,6568,R. Mathews,RB,LAC,BN,17.3
2014,12,29088478,1073363,6636,E. Sanders,WR,DEN,WR,14.8
2014,12,29088478,1073363,6642,G. Tate,WR,DET,FLEX,11
2014,12,29088478,1073363,9196,L. Donnell,TE,NYG,TE,2.4
2014,12,29088478,1107405,10280,T. Mason,RB,LAR,RB,8.8
2014,12,29088478,1107405,2340,Texans,D/ST,HOU,D/ST,8
2014,12,29088478,1107405,429,S. Jackson,RB,ATL,BN,11.1
2014,12,29088478,1107405,4671,C. Johnson,WR,DET,WR,5.8
2014,12,29088478,1107405,5700,S. Hauschka,K,SEA,K,16
2014,12,29088478,1107405,6563,J. Gresham,TE,CIN,BN,3.3
2014,12,29088478,1107405,6578,C. Spiller,RB,FA,IR,0
2014,12,29088478,1107405,6611,R. Gronkowski,TE,NE,TE,7.8
2014,12,29088478,1107405,7348,A. Hawkins,WR,CLE,BN,9.3
2014,12,29088478,1107405,7447,T. Smith,WR,BAL,FLEX,9.8
2014,12,29088478,1107405,8542,R. Randle,WR,NYG,BN,3.6
2014,12,29088478,1107405,8598,R. Wilson,QB,SEA,QB,19.74
2014,12,29088478,1107405,8628,R. Griffin,QB,WAS,BN,3.34
2014,12,29088478,1107405,8873,J. Gray,RB,FA,BN,0
2014,12,29088478,1107405,9311,D. Hopkins,WR,HOU,WR,3.9
2014,12,29088478,1107405,9341,G. Bernard,RB,CIN,RB,6.7
2014,13,29088671,1073361,10272,B. Sankey,RB,TEN,BN,4.2
2014,13,29088671,1073361,2343,Chiefs,D/ST,KC,BN,3
2014,13,29088671,1073361,2356,Rams,D/ST,LAR,D/ST,32
2014,13,29088671,1073361,566,A. Johnson,WR,HOU,BN,9.3
2014,13,29088671,1073361,6287,R. Jennings,RB,NYG,RB,21.4
2014,13,29088671,1073361,6581,D. Thomas,WR,DEN,WR,12.3
2014,13,29088671,1073361,6688,A. Dixon,RB,BUF,BN,2.5
2014,13,29088671,1073361,7444,K. Rudolph,TE,MIN,BN,6.7
2014,13,29088671,1073361,8382,A. Luck,QB,IND,QB,32.8
2014,13,29088671,1073361,8429,M. Jones,WR,DET,IR,0
2014,13,29088671,1073361,8478,R. Bullock,K,HOU,K,9
2014,13,29088671,1073361,8605,B. Quick,WR,WAS,IR,0
2014,13,29088671,1073361,9235,J. Gordon,WR,CLE,WR,7.5
2014,13,29088671,1073361,9347,T. Williams,WR,DAL,BN,3.8
2014,13,29088671,1073361,9360,T. Kelce,TE,KC,TE,3.6
2014,13,29088671,1073361,9492,K. Stills,WR,NO,FLEX,22.2
2014,13,29088671,1073361,9700,C. Anderson,RB,DEN,RB,24.5
2014,13,29088671,1075098,10243,O. Beckham,WR,NYG,WR,9.4
2014,13,29088671,1075098,10346,A. Blue,RB,HOU,BN,0.6
2014,13,29088671,1075098,10813,C. Parkey,K,PHI,K,15
2014,13,29088671,1075098,1178,P. Manning,QB,DEN,QB,12.56
2014,13,29088671,1075098,2330,Ravens,D/ST,BAL,D/ST,5
2014,13,29088671,1075098,2346,Patriots,D/ST,NE,BN,3
2014,13,29088671,1075098,3501,D. Sproles,RB,PHI,BN,3.2
2014,13,29088671,1075098,3823,R. White,WR,FA,BN,0
2014,13,29088671,1075098,5346,M. Bennett,TE,CHI,TE,10.9
2014,13,29088671,1075098,6047,M. Crabtree,WR,SF,WR,1
2014,13,29088671,1075098,6059,P. Harvin,WR,NYJ,BN,3.3
2014,13,29088671,1075098,6121,M. Wallace,WR,MIA,FLEX,6.9
2014,13,29088671,1075098,7435,D. Murray,RB,DAL,RB,17.3
2014,13,29088671,1075098,8427,D. Herron,RB,IND,RB,13.6
